PAF.HDR.START,            # Start of PAF Header
PAF.TYPE                  "Instrument Setup", # Type of PAF
PAF.ID                    "", # ID for PAF
PAF.NAME                  "{PAFNAME}",# Name of PAF
PAF.DESC                  "Ephemeris / Eproc-3.0, 2018-05-12 08:36:14, IMCCE/OBSPM/CNRS"
PAF.DESC                  "Target body name: P/Giacobini-Zinner (0)"
PAF.DESC                  "Center body name: Earth {source: INPOP}"
PAF.DESC                  "Center-site name: Cerro Paranal"
PAF.DESC                  "Start time      : A.D. 2018-May-12 00:00:00.0000 UT"
PAF.DESC                  "Stop  time      : A.D. 2018-May-19 00:00:00.0000 UT"
PAF.DESC                  "Step-size       : 10.0  minutes"
PAF.DESC                  "Target pole/equ : IAU {East-longitude -}"
PAF.DESC                  "Target radii    : 0.00 x 0.00 x 0.00 km {Equator, meridian, pole}"
PAF.DESC                  "Atmos refraction: NO (AIRLESS)"
PAF.CRTE.NAME             "Eproc.ephemcc", # Name of creator
PAF.HDR.END,              # End of PAF Header
# Ephem cuts: AM = 2.60, Sun elevation = 0.00 deg.
#------------------------------------------------------------------------------
#                              Date & Time (UT)             JD              RA (J2000)     Dec (J2000)    dRA ("/s)   dDEC ("/s)   V-mag  Slit PA
#------------------------------------------------------------------------------
INS.EPHEM.RECORD          "2018-05-15T11:00:00.0000, 2458253.95833333349, 20 03 32.7601, +24 56 35.701, 0.01404154, 0.01958696, 13.9306, 0.000, *"
INS.EPHEM.RECORD          "2018-05-15T11:10:00.0000, 2458253.96527777798, 20 03 33.3798, +24 56 47.451, 0.01404997, 0.01958113, 13.9302, 0.000, *"
#------------------------------------------------------------------------------
INS.EPHEM.RECORD          "2018-05-16T06:10:00.0000, 2458254.75694444450, 20 04 46.4970, +25 19 16.883, 0.01409844, 0.01993262, 13.8870, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T06:20:00.0000, 2458254.76388888899, 20 04 47.1206, +25 19 28.841, 0.01408510, 0.01992807, 13.8866, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T06:30:00.0000, 2458254.77083333349, 20 04 47.7438, +25 19 40.797, 0.01407235, 0.01992328, 13.8862, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T06:40:00.0000, 2458254.77777777798, 20 04 48.3664, +25 19 52.749, 0.01406023, 0.01991825, 13.8859, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T06:50:00.0000, 2458254.78472222202, 20 04 48.9884, +25 20 04.699, 0.01404876, 0.01991301, 13.8855, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T07:00:00.0000, 2458254.79166666651, 20 04 49.6101, +25 20 16.645, 0.01403795, 0.01990756, 13.8851, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T07:10:00.0000, 2458254.79861111101, 20 04 50.2312, +25 20 28.588, 0.01402782, 0.01990191, 13.8847, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T07:20:00.0000, 2458254.80555555550, 20 04 50.8520, +25 20 40.528, 0.01401841, 0.01989608, 13.8843, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T07:30:00.0000, 2458254.81250000000, 20 04 51.4723, +25 20 52.464, 0.01400972, 0.01989007, 13.8840, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T07:40:00.0000, 2458254.81944444450, 20 04 52.0923, +25 21 04.396, 0.01400176, 0.01988392, 13.8836, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T07:50:00.0000, 2458254.82638888899, 20 04 52.7120, +25 21 16.325, 0.01399457, 0.01987761, 13.8832, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T08:00:00.0000, 2458254.83333333349, 20 04 53.3314, +25 21 28.249, 0.01398814, 0.01987119, 13.8828, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T08:10:00.0000, 2458254.84027777798, 20 04 53.9506, +25 21 40.170, 0.01398249, 0.01986464, 13.8824, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T08:20:00.0000, 2458254.84722222202, 20 04 54.5695, +25 21 52.087, 0.01397764, 0.01985800, 13.8821, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T08:30:00.0000, 2458254.85416666651, 20 04 55.1883, +25 22 04.000, 0.01397358, 0.01985128, 13.8817, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T08:40:00.0000, 2458254.86111111101, 20 04 55.8069, +25 22 15.909, 0.01397033, 0.01984448, 13.8813, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T08:50:00.0000, 2458254.86805555550, 20 04 56.4254, +25 22 27.814, 0.01396790, 0.01983763, 13.8809, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T09:00:00.0000, 2458254.87500000000, 20 04 57.0439, +25 22 39.714, 0.01396628, 0.01983074, 13.8805, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T09:10:00.0000, 2458254.88194444450, 20 04 57.6623, +25 22 51.611, 0.01396548, 0.01982383, 13.8802, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T09:20:00.0000, 2458254.88888888899, 20 04 58.2807, +25 23 03.503, 0.01396551, 0.01981691, 13.8798, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T09:30:00.0000, 2458254.89583333349, 20 04 58.8991, +25 23 15.391, 0.01396636, 0.01981000, 13.8794, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T09:40:00.0000, 2458254.90277777798, 20 04 59.5176, +25 23 27.275, 0.01396802, 0.01980311, 13.8790, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T09:50:00.0000, 2458254.90972222202, 20 05 00.1362, +25 23 39.155, 0.01397051, 0.01979626, 13.8786, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T10:00:00.0000, 2458254.91666666651, 20 05 00.7550, +25 23 51.031, 0.01397380, 0.01978946, 13.8783, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T10:10:00.0000, 2458254.92361111101, 20 05 01.3739, +25 24 02.903, 0.01397790, 0.01978274, 13.8779, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T10:20:00.0000, 2458254.93055555550, 20 05 01.9931, +25 24 14.770, 0.01398280, 0.01977609, 13.8775, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T10:30:00.0000, 2458254.93750000000, 20 05 02.6125, +25 24 26.634, 0.01398848, 0.01976955, 13.8771, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T10:40:00.0000, 2458254.94444444450, 20 05 03.2322, +25 24 38.494, 0.01399494, 0.01976312, 13.8767, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T10:50:00.0000, 2458254.95138888899, 20 05 03.8522, +25 24 50.350, 0.01400216, 0.01975681, 13.8764, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T11:00:00.0000, 2458254.95833333349, 20 05 04.4726, +25 25 02.203, 0.01401013, 0.01975065, 13.8760, 0.000, *"
INS.EPHEM.RECORD          "2018-05-16T11:10:00.0000, 2458254.96527777798, 20 05 05.0933, +25 25 14.051, 0.01401884, 0.01974465, 13.8756, 0.000, *"
#------------------------------------------------------------------------------
INS.EPHEM.RECORD          "2018-05-17T06:10:00.0000, 2458255.75694444450, 20 06 18.3582, +25 47 54.912, 0.01406376, 0.02010079, 13.8324, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T06:20:00.0000, 2458255.76388888899, 20 06 18.9828, +25 48 06.972, 0.01405044, 0.02009601, 13.8320, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T06:30:00.0000, 2458255.77083333349, 20 06 19.6069, +25 48 19.028, 0.01403773, 0.02009098, 13.8316, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T06:40:00.0000, 2458255.77777777798, 20 06 20.2305, +25 48 31.081, 0.01402566, 0.02008571, 13.8312, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T06:50:00.0000, 2458255.78472222202, 20 06 20.8535, +25 48 43.131, 0.01401424, 0.02008022, 13.8308, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T07:00:00.0000, 2458255.79166666651, 20 06 21.4761, +25 48 55.177, 0.01400350, 0.02007452, 13.8304, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T07:10:00.0000, 2458255.79861111101, 20 06 22.0982, +25 49 07.221, 0.01399346, 0.02006862, 13.8301, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T07:20:00.0000, 2458255.80555555550, 20 06 22.7199, +25 49 19.260, 0.01398413, 0.02006253, 13.8297, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T07:30:00.0000, 2458255.81250000000, 20 06 23.3412, +25 49 31.296, 0.01397554, 0.02005628, 13.8293, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T07:40:00.0000, 2458255.81944444450, 20 06 23.9622, +25 49 43.328, 0.01396771, 0.02004986, 13.8289, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T07:50:00.0000, 2458255.82638888899, 20 06 24.5828, +25 49 55.356, 0.01396064, 0.02004331, 13.8285, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T08:00:00.0000, 2458255.83333333349, 20 06 25.2032, +25 50 07.380, 0.01395435, 0.02003662, 13.8281, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T08:10:00.0000, 2458255.84027777798, 20 06 25.8234, +25 50 19.400, 0.01394885, 0.02002982, 13.8278, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T08:20:00.0000, 2458255.84722222202, 20 06 26.4433, +25 50 31.416, 0.01394415, 0.02002293, 13.8274, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T08:30:00.0000, 2458255.85416666651, 20 06 27.0630, +25 50 43.428, 0.01394026, 0.02001595, 13.8270, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T08:40:00.0000, 2458255.86111111101, 20 06 27.6827, +25 50 55.435, 0.01393719, 0.02000890, 13.8266, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T08:50:00.0000, 2458255.86805555550, 20 06 28.3022, +25 51 07.438, 0.01393494, 0.02000180, 13.8262, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T09:00:00.0000, 2458255.87500000000, 20 06 28.9216, +25 51 19.438, 0.01393352, 0.01999467, 13.8259, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T09:10:00.0000, 2458255.88194444450, 20 06 29.5411, +25 51 31.432, 0.01393293, 0.01998752, 13.8255, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T09:20:00.0000, 2458255.88888888899, 20 06 30.1605, +25 51 43.423, 0.01393317, 0.01998036, 13.8251, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T09:30:00.0000, 2458255.89583333349, 20 06 30.7800, +25 51 55.409, 0.01393424, 0.01997321, 13.8247, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T09:40:00.0000, 2458255.90277777798, 20 06 31.3995, +25 52 07.391, 0.01393613, 0.01996609, 13.8243, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T09:50:00.0000, 2458255.90972222202, 20 06 32.0192, +25 52 19.368, 0.01393885, 0.01995902, 13.8240, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T10:00:00.0000, 2458255.91666666651, 20 06 32.6391, +25 52 31.342, 0.01394239, 0.01995200, 13.8236, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T10:10:00.0000, 2458255.92361111101, 20 06 33.2591, +25 52 43.311, 0.01394674, 0.01994506, 13.8232, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T10:20:00.0000, 2458255.93055555550, 20 06 33.8794, +25 52 55.276, 0.01395189, 0.01993820, 13.8228, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T10:30:00.0000, 2458255.93750000000, 20 06 34.4999, +25 53 07.237, 0.01395783, 0.01993146, 13.8224, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T10:40:00.0000, 2458255.94444444450, 20 06 35.1207, +25 53 19.194, 0.01396456, 0.01992483, 13.8221, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T10:50:00.0000, 2458255.95138888899, 20 06 35.7419, +25 53 31.147, 0.01397205, 0.01991834, 13.8217, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T11:00:00.0000, 2458255.95833333349, 20 06 36.3634, +25 53 43.096, 0.01398029, 0.01991200, 13.8213, 0.000, *"
INS.EPHEM.RECORD          "2018-05-17T11:10:00.0000, 2458255.96527777798, 20 06 36.9853, +25 53 55.042, 0.01398927, 0.01990582, 13.8209, 0.000, *"
#------------------------------------------------------------------------------
INS.EPHEM.RECORD          "2018-05-18T06:10:00.0000, 2458256.75694444450, 20 07 50.4151, +26 16 47.182, 0.01403078, 0.02026673, 13.7776, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T06:20:00.0000, 2458256.76388888899, 20 07 51.0408, +26 16 59.341, 0.01401749, 0.02026170, 13.7772, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T06:30:00.0000, 2458256.77083333349, 20 07 51.6660, +26 17 11.497, 0.01400482, 0.02025642, 13.7768, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T06:40:00.0000, 2458256.77777777798, 20 07 52.2906, +26 17 23.649, 0.01399279, 0.02025091, 13.7764, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T06:50:00.0000, 2458256.78472222202, 20 07 52.9148, +26 17 35.798, 0.01398143, 0.02024517, 13.7760, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T07:00:00.0000, 2458256.79166666651, 20 07 53.5384, +26 17 47.943, 0.01397077, 0.02023921, 13.7757, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T07:10:00.0000, 2458256.79861111101, 20 07 54.1616, +26 18 00.085, 0.01396081, 0.02023305, 13.7753, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T07:20:00.0000, 2458256.80555555550, 20 07 54.7844, +26 18 12.223, 0.01395159, 0.02022671, 13.7749, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T07:30:00.0000, 2458256.81250000000, 20 07 55.4069, +26 18 24.357, 0.01394311, 0.02022019, 13.7745, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T07:40:00.0000, 2458256.81944444450, 20 07 56.0290, +26 18 36.488, 0.01393539, 0.02021352, 13.7741, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T07:50:00.0000, 2458256.82638888899, 20 07 56.6507, +26 18 48.614, 0.01392845, 0.02020670, 13.7737, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T08:00:00.0000, 2458256.83333333349, 20 07 57.2722, +26 19 00.736, 0.01392230, 0.02019975, 13.7734, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T08:10:00.0000, 2458256.84027777798, 20 07 57.8935, +26 19 12.854, 0.01391696, 0.02019269, 13.7730, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T08:20:00.0000, 2458256.84722222202, 20 07 58.5146, +26 19 24.967, 0.01391242, 0.02018554, 13.7726, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T08:30:00.0000, 2458256.85416666651, 20 07 59.1355, +26 19 37.077, 0.01390871, 0.02017830, 13.7722, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T08:40:00.0000, 2458256.86111111101, 20 07 59.7562, +26 19 49.181, 0.01390582, 0.02017100, 13.7718, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T08:50:00.0000, 2458256.86805555550, 20 08 00.3769, +26 20 01.282, 0.01390376, 0.02016365, 13.7715, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T09:00:00.0000, 2458256.87500000000, 20 08 00.9975, +26 20 13.378, 0.01390254, 0.02015627, 13.7711, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T09:10:00.0000, 2458256.88194444450, 20 08 01.6181, +26 20 25.470, 0.01390216, 0.02014887, 13.7707, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T09:20:00.0000, 2458256.88888888899, 20 08 02.2388, +26 20 37.557, 0.01390262, 0.02014147, 13.7703, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T09:30:00.0000, 2458256.89583333349, 20 08 02.8595, +26 20 49.640, 0.01390392, 0.02013408, 13.7699, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T09:40:00.0000, 2458256.90277777798, 20 08 03.4802, +26 21 01.718, 0.01390605, 0.02012673, 13.7696, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T09:50:00.0000, 2458256.90972222202, 20 08 04.1011, +26 21 13.792, 0.01390901, 0.02011942, 13.7692, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T10:00:00.0000, 2458256.91666666651, 20 08 04.7222, +26 21 25.862, 0.01391279, 0.02011218, 13.7688, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T10:10:00.0000, 2458256.92361111101, 20 08 05.3435, +26 21 37.927, 0.01391740, 0.02010503, 13.7684, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T10:20:00.0000, 2458256.93055555550, 20 08 05.9650, +26 21 49.988, 0.01392281, 0.02009796, 13.7680, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T10:30:00.0000, 2458256.93750000000, 20 08 06.5868, +26 22 02.045, 0.01392902, 0.02009101, 13.7677, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T10:40:00.0000, 2458256.94444444450, 20 08 07.2089, +26 22 14.097, 0.01393601, 0.02008419, 13.7673, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T10:50:00.0000, 2458256.95138888899, 20 08 07.8314, +26 22 26.146, 0.01394378, 0.02007751, 13.7669, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T11:00:00.0000, 2458256.95833333349, 20 08 08.4542, +26 22 38.190, 0.01395230, 0.02007099, 13.7665, 0.000, *"
INS.EPHEM.RECORD          "2018-05-18T11:10:00.0000, 2458256.96527777798, 20 08 09.0775, +26 22 50.231, 0.01396157, 0.02006464, 13.7661, 0.000, *"
#------------------------------------------------------------------------------
